001244,PRIVATE LABEL,BANCO BRADESCO,Unnamed: 3,Unnamed: 4,BRAZIL,BR,BRA,76,Unnamed: 9,Unnamed: 10,19,Unnamed: 12,N
101673,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101674,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101675,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101676,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101677,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101678,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101679,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101680,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101681,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101682,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101683,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101684,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101685,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101686,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101687,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101688,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101689,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101690,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101691,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101692,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101693,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101694,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101695,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101696,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101697,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101698,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
101699,UATP,UNITED AIRLINES (UA),CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.UNITED.COM/,1-800-864-8331,15,COMMERCIAL,N
103700,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103701,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103702,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103703,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103704,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103705,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103706,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103707,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103708,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103709,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103710,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103711,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103712,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103713,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103714,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103715,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103716,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103717,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103718,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103719,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103720,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103721,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103722,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103723,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103724,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103725,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103726,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103727,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103728,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103729,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103730,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103731,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103732,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103733,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103734,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103735,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103736,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103737,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103738,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103739,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103740,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103741,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103742,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103743,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103744,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103745,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103746,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103747,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103748,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103749,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103750,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103751,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103752,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103753,UATP,CLEARVIEW F.C.U.,DEBIT,PREPAID,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,PERSONAL,N
103754,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103755,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103756,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103757,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103758,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103759,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103760,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103761,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103762,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103763,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103764,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103765,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103766,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103767,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103768,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103769,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103770,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103771,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103772,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103773,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103774,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103775,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103776,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103777,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103778,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103779,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103780,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103781,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103782,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103783,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103784,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103785,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103786,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103787,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103788,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103789,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103790,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103791,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103792,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103793,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103794,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103795,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103796,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103797,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103798,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
103799,UATP,CLEARVIEW F.C.U.,CREDIT,UATP,UNITED STATES,US,USA,840,HTTPS://WWW.CLEARVIEWFCU.ORG/,1-800-926-0003,15,COMMERCIAL,N
111102,PRIVATE LABEL,,DEBIT,,UNITED STATES,US,USA,840,,,19,,N
111103,PRIVATE LABEL,,DEBIT,,UNITED STATES,US,USA,840,,,19,,N
111301,PRIVATE LABEL,,DEBIT,,UNITED STATES,US,USA,840,,,19,,N
111904,PRIVATE LABEL,,DEBIT,,UNITED STATES,US,USA,840,,,19,,N
131000,PRIVATE LABEL,,DEBIT,,UNITED STATES,US,USA,840,,,19,,N
131840,EBT,,DEBIT,,UNITED STATES,US,USA,840,,,16,,N
133300,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133301,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133302,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133303,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133304,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133305,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133306,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133307,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133308,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133309,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133310,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133311,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133312,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133313,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133314,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133315,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133316,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133317,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133318,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133319,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133320,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133321,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133322,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133323,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133324,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133325,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133326,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133327,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133328,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133329,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133330,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
133331,UATP,MONETA,CREDIT,UATP,UNITED STATES,US,USA,840,,,15,COMMERCIAL,N
